,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
14008,1,0,4.2,734,27,37,1035,300.0,8242
14009,1,0,4.6,3760,27,25,200,1200.0,8242
14010,1,0,3.7,32,27,36,1649,400.0,1946
14011,1,0,3.6,8,16,36,222,250.0,8242
14012,1,0,4.1,293,27,24,797,800.0,8242
14013,1,0,4.4,535,61,36,1037,600.0,8242
14014,1,0,4.0,43,61,73,82,400.0,8242
14015,1,0,4.6,1689,27,40,1049,900.0,8242
14016,1,0,3.9,160,61,73,2224,40.0,8242
14017,1,0,3.6,67,27,36,1894,300.0,8242
14018,1,0,4.0,682,32,24,379,750.0,8242
14019,1,0,3.9,199,27,73,2160,400.0,8242
14020,1,0,2.9,21,27,36,469,500.0,2154
14021,1,0,3.6,31,32,24,107,800.0,8242
14022,1,0,4.2,175,27,14,2329,250.0,8242
14023,1,0,3.6,51,27,36,1585,500.0,8242
14024,1,0,3.7,57,27,36,1276,300.0,8242
14025,1,0,3.9,647,32,24,845,500.0,8242
14026,1,0,4.0,264,27,75,892,700.0,8242
14027,1,0,4.1,198,27,24,2146,650.0,8242
14028,1,0,3.9,56,27,0,222,500.0,8242
14029,1,1,3.9,53,27,73,400,350.0,8242
14030,1,0,4.4,154,27,16,615,600.0,8242
14031,1,0,3.3,59,32,24,2130,750.0,8242
14032,1,0,3.0,64,16,37,1064,200.0,8242
14033,1,0,4.2,5299,27,2,228,600.0,8242
14034,1,0,4.0,567,27,13,1046,400.0,8242
14035,1,0,3.0,21,27,73,1472,200.0,8242
14036,1,0,4.7,1594,27,24,165,1500.0,8242
14037,1,0,4.4,580,81,73,1239,450.0,8242
14038,1,1,3.9,49,27,16,586,450.0,8242
14039,1,0,3.9,257,27,24,1760,650.0,8242
14040,1,0,3.6,40,8,24,1406,500.0,8242
14041,1,0,4.0,213,32,11,312,100.0,8242
14042,1,0,3.6,16,8,24,1492,800.0,8242
14043,1,0,3.9,97,18,73,272,500.0,8242
14044,1,0,3.6,25,18,11,297,200.0,8242
14045,1,0,3.0,235,27,36,2018,500.0,8242
14046,1,0,4.0,528,18,36,446,350.0,8242
14047,0,0,4.1,1075,27,24,1997,800.0,8242
14048,1,0,4.1,128,32,11,322,250.0,8242
14049,1,0,3.9,36,27,37,1035,250.0,8242
14050,1,0,3.9,140,27,36,1637,500.0,8242
14051,1,0,3.7,270,27,36,1785,500.0,8242
14052,1,0,3.9,29,32,36,1585,400.0,8242
14053,1,1,4.5,1619,27,24,1365,1300.0,8242
14054,0,0,4.2,1926,27,24,50,850.0,8242
14055,1,0,4.3,3848,27,68,4,1400.0,8242
14056,1,0,4.3,566,82,16,565,700.0,8242
14057,1,0,4.2,171,14,24,1580,800.0,8242
14058,1,0,3.4,334,27,24,104,550.0,8242
14059,1,0,4.2,1204,27,16,618,600.0,8242
14060,1,0,4.0,359,69,24,846,1000.0,8242
14061,1,1,4.4,1420,27,25,1585,1100.0,8242
14062,1,1,4.3,2654,51,16,564,1200.0,8242
14063,1,1,4.3,2039,51,24,2276,1500.0,8242
14064,1,0,3.2,166,16,73,2037,600.0,8242
14065,1,0,3.9,388,27,73,457,500.0,8242
14066,1,0,2.9,319,16,24,1726,1000.0,8242
14067,1,0,3.2,23,10,73,1585,150.0,8242
14068,1,0,2.8,34,27,36,997,600.0,8242
14069,1,1,4.1,840,27,24,1684,1200.0,8242
14070,1,0,3.5,38,27,36,2149,600.0,8242
14071,1,0,4.0,556,27,24,1760,900.0,8242
14072,1,1,4.3,389,8,7,1221,1600.0,8242
14073,1,0,3.8,55,27,86,1819,500.0,8242
14074,1,0,3.4,94,10,73,1406,300.0,8242
14075,1,0,3.5,60,20,73,1359,300.0,8242
14076,1,0,4.2,624,27,37,1035,300.0,8242
14077,1,0,4.1,496,32,73,807,300.0,8242
14078,1,0,4.1,1145,27,19,573,500.0,8242
14079,1,0,2.5,22,82,24,700,1000.0,8242
14080,1,0,4.4,1865,27,24,1536,1800.0,8242
14081,1,0,3.7,72,27,16,597,900.0,8242
14082,1,0,3.9,120,32,73,2295,250.0,8242
14083,1,0,3.7,257,32,73,416,450.0,8242
14084,1,1,4.0,1021,8,24,1883,700.0,8242
14085,1,1,4.0,340,27,73,899,800.0,8242
14086,1,1,3.6,592,27,24,351,850.0,8242
14087,1,0,3.9,117,51,73,2034,800.0,8242
14088,1,0,3.3,214,32,73,1585,450.0,8242
14089,1,0,4.2,125,8,24,2336,700.0,8242
14090,1,0,4.5,2686,27,40,1300,550.0,8242
14091,1,0,3.9,87,82,24,1708,500.0,8242
14092,1,0,2.8,94,27,24,846,600.0,8242
14093,0,1,4.2,902,27,25,59,800.0,8242
14094,1,0,3.0,564,27,24,2254,200.0,8242
14095,1,0,3.6,17,27,24,1670,500.0,8242
14096,1,0,3.6,44,8,56,1585,300.0,8242
14097,1,0,3.9,137,32,73,2316,300.0,8242
14098,1,0,3.7,29,82,0,230,300.0,8242
14099,1,0,4.2,970,27,24,824,1100.0,8242
14100,1,0,3.9,148,8,50,231,450.0,8242
14101,1,0,3.0,159,32,24,2149,400.0,8242
14102,1,0,3.6,179,32,73,1639,350.0,8242
14103,1,0,3.9,543,27,24,1883,800.0,8242
14104,1,0,3.5,124,32,86,445,500.0,8242
14105,1,0,2.8,29,27,86,2,500.0,8242
14106,1,0,3.1,8,27,73,1178,350.0,8242
14107,1,0,2.6,124,27,73,855,500.0,8242
14108,1,0,3.5,9,2,86,2149,300.0,8242
14109,1,0,4.9,1735,8,37,1035,400.0,8242
14110,1,0,3.6,21,27,75,1200,300.0,8242
14111,1,0,3.3,5,27,23,1320,350.0,8242
14112,1,0,3.3,13,27,73,333,200.0,8242
14113,1,0,4.0,69,27,24,696,750.0,8242
14114,1,0,3.3,63,2,24,1650,500.0,8242
14115,1,0,3.8,1837,27,24,1995,900.0,8242
14116,1,0,4.3,183,27,73,514,650.0,8242
14117,1,0,3.5,43,82,11,303,150.0,8242
14118,1,0,3.9,123,27,43,1531,400.0,8242
14119,1,1,4.1,1827,27,25,1369,1100.0,8242
14120,1,1,4.4,2558,27,24,198,1600.0,8242
14121,1,0,3.9,117,82,24,691,600.0,8242
14122,0,0,4.2,807,27,24,57,900.0,8242
14123,1,0,3.6,228,27,73,1585,350.0,8242
14124,1,0,4.1,332,27,26,908,800.0,8242
14125,1,0,3.4,34,32,5,249,300.0,8242
14126,1,0,3.4,9,16,73,1162,200.0,8242
14127,1,0,4.0,1095,82,24,1435,1300.0,8242
14128,1,0,3.5,16,81,73,2149,200.0,8242
14129,1,0,3.9,205,8,24,2043,800.0,8242
14130,1,0,3.5,22,27,73,1182,400.0,8242
14131,1,0,4.0,289,27,37,1035,300.0,8242
14132,1,0,4.3,374,27,37,2293,400.0,8242
14133,1,0,4.1,167,27,11,291,400.0,8242
14134,1,0,3.1,54,27,36,866,500.0,8242
14135,1,1,4.0,930,8,24,2055,800.0,8242
14136,1,0,4.3,420,27,40,1047,400.0,8242
14137,1,0,3.6,216,81,24,1967,550.0,8242
14138,0,1,4.2,172,27,60,974,1500.0,8242
14139,1,0,2.9,229,32,77,2003,250.0,8242
14140,1,0,4.1,110,27,82,1531,150.0,8242
14141,1,0,4.0,71,27,37,1035,400.0,8242
14142,1,0,3.9,324,61,24,768,600.0,8242
14143,1,0,3.7,22,27,73,2308,100.0,8242
14144,0,0,3.8,768,27,24,696,650.0,8242
14145,1,0,4.0,106,61,36,2018,750.0,8242
14146,1,0,4.1,146,32,24,1623,800.0,8242
14147,1,1,4.3,1236,27,17,547,1000.0,8242
14148,1,0,3.5,5,16,73,778,200.0,8242
14149,1,1,4.1,1473,27,24,15,1500.0,8242
14150,1,0,3.4,11,27,37,222,100.0,8242
14151,1,0,4.0,84,27,16,1128,450.0,8242
14152,1,0,3.8,55,27,37,1035,300.0,8242
14153,1,1,4.1,54,51,16,612,800.0,8242
14154,1,0,3.6,38,27,73,1585,350.0,8242
14155,1,0,2.7,283,27,24,700,700.0,8242
14156,1,0,3.9,77,16,39,1041,300.0,8242
14157,1,0,3.7,32,27,83,1522,250.0,8242
14158,1,0,3.3,11,27,73,2149,100.0,8242
14159,1,0,4.2,216,27,37,1060,500.0,8242
14160,1,0,3.8,31,2,50,1041,300.0,8242
14161,1,1,3.9,1360,51,46,1585,2100.0,8242
14162,1,1,3.9,96,8,25,1574,1300.0,8242
14163,1,0,4.2,131,8,37,1302,180.0,8242
14164,1,0,4.0,28,81,0,230,500.0,8242
14165,1,0,2.7,71,62,73,2354,400.0,8242
14166,1,0,3.3,11,61,73,457,150.0,8242
14167,1,0,3.0,143,16,73,348,200.0,8242
14168,1,0,3.4,36,8,37,222,150.0,8242
14169,1,1,3.5,43,61,24,1623,700.0,8242
14170,1,0,3.7,110,32,73,2314,450.0,8242
14171,1,0,4.4,275,27,37,1058,300.0,8242
14172,1,0,4.2,391,27,16,559,500.0,8242
14173,1,0,2.9,94,61,36,1168,500.0,6698
14174,1,0,3.5,22,61,0,230,600.0,8242
14175,1,0,4.1,41,16,38,1037,400.0,8242
14176,1,0,3.2,43,27,73,1585,300.0,8242
14177,1,0,4.1,137,27,16,493,750.0,8242
14178,1,0,4.0,277,32,24,1427,700.0,8242
14179,1,0,3.0,110,27,24,61,700.0,8242
14180,0,1,4.1,2008,27,24,1585,800.0,8242
14181,1,0,2.8,413,61,24,1571,700.0,8242
14182,1,0,3.6,27,27,73,2279,250.0,8242
14183,1,1,4.3,766,27,26,905,1000.0,8242
14184,1,0,3.8,30,82,73,2159,200.0,8242
14185,1,0,3.1,7,8,73,1092,500.0,8242
14186,1,0,3.4,13,55,73,1854,300.0,8242
14187,1,0,3.9,89,81,36,1037,200.0,8242
14188,1,0,3.0,253,32,24,1417,500.0,8242
14189,1,0,3.8,59,14,83,1164,300.0,8242
14190,1,0,4.3,901,82,24,1370,2000.0,8242
14191,1,0,2.8,53,27,73,1649,300.0,8242
14192,1,0,3.4,13,27,36,1585,400.0,8242
14193,1,0,4.0,111,51,24,1326,1000.0,8242
14194,1,0,4.3,391,27,16,486,700.0,8242
14195,1,0,4.3,1273,27,19,623,1000.0,8242
14196,0,0,4.2,583,27,16,588,700.0,8242
14197,1,0,3.9,122,61,73,293,250.0,8242
14198,1,0,3.5,7,82,73,1649,200.0,8242
14199,1,0,3.1,30,81,36,2034,400.0,8242
14200,1,0,3.8,80,61,11,309,200.0,8242
14201,1,0,3.4,6,27,37,1308,300.0,8242
14202,1,0,4.2,159,27,73,293,600.0,8242
14203,1,0,3.9,224,12,24,1844,950.0,8242
14204,1,1,4.4,654,27,24,2128,1000.0,8242
14205,1,0,3.3,7,16,36,1838,200.0,8242
14206,1,0,3.2,4,36,38,1303,200.0,8242
14207,1,0,3.6,91,27,24,1767,550.0,8242
14208,1,0,3.1,25,32,73,1585,200.0,8242
14209,1,0,3.9,209,27,14,293,400.0,8242
14210,1,0,4.0,736,27,73,2075,500.0,8242
14211,0,1,4.0,364,27,24,1585,650.0,8242
14212,1,0,3.7,28,82,24,810,400.0,8242
14213,1,0,4.0,32,8,73,1278,300.0,8242
14214,1,0,4.1,220,62,24,1832,800.0,8242
14215,1,0,3.5,27,27,0,1037,400.0,8242
14216,1,1,3.9,847,27,24,1611,1200.0,8242
14217,1,1,4.0,2096,8,33,729,2000.0,8242
14218,1,0,3.9,65,8,74,1099,250.0,8242
14219,1,0,4.3,94,82,24,1488,550.0,8242
14220,1,0,3.9,187,32,73,2295,250.0,8242
14221,1,1,4.3,3276,27,24,1363,1400.0,8242
14222,1,0,3.5,76,8,73,704,500.0,8242
14223,1,0,3.8,66,27,73,2198,200.0,8242
14224,1,0,3.7,19,27,24,1585,750.0,1412
14225,1,1,4.3,1788,27,24,398,900.0,8242
14226,1,0,3.6,33,82,73,2278,200.0,8242
14227,1,0,3.7,243,27,24,1585,850.0,8242
14228,1,0,3.6,12,81,86,1302,300.0,8242
14229,1,0,3.2,17,16,11,1379,100.0,8242
14230,1,0,2.9,35,32,73,2198,200.0,8242
14231,1,0,3.7,23,27,86,944,400.0,8242
14232,1,1,4.2,217,16,24,1082,1500.0,8242
14233,1,0,4.2,456,12,16,491,700.0,8242
14234,1,0,3.9,214,27,73,1109,400.0,8242
14235,1,0,3.5,11,61,73,2221,300.0,199
14236,1,0,3.8,18,8,73,732,200.0,8242
14237,1,0,3.6,18,81,86,1965,600.0,5745
14238,1,1,4.3,55,8,24,2142,700.0,8242
14239,0,0,4.6,206,27,37,1302,200.0,8242
14240,1,1,4.1,292,70,24,1245,1000.0,8242
14241,1,0,3.9,39,27,0,230,400.0,8242
14242,1,1,4.4,83,27,24,171,1600.0,8242
14243,1,0,4.0,45,8,24,1376,1500.0,8242
14244,1,0,3.5,26,27,73,1770,250.0,8242
14245,1,0,3.4,13,10,73,2208,150.0,8242
14246,1,1,4.0,1907,51,24,2345,2100.0,8242
14247,1,0,4.0,25,16,73,2149,150.0,830
14248,1,0,2.9,50,8,73,2224,350.0,8242
14249,1,0,4.1,114,27,17,496,450.0,8242
14250,1,0,3.2,4,10,73,2227,450.0,8242
14251,1,1,4.2,980,82,25,1244,1000.0,8242
14252,0,0,3.9,149,27,37,1055,300.0,8242
14253,0,0,3.9,82,27,73,1387,300.0,8242
14254,1,0,3.5,21,27,73,49,500.0,8242
14255,1,0,3.9,53,51,37,1035,600.0,8242
14256,1,0,3.6,25,10,37,1058,250.0,8242
14257,1,0,3.4,8,16,73,2103,200.0,8242
14258,1,0,3.5,37,27,11,312,200.0,8242
14259,1,1,4.1,80,27,24,1623,1200.0,8242
14260,1,0,3.7,63,61,36,1649,300.0,8242
14261,0,0,3.7,30,27,24,174,1100.0,8242
14262,0,0,4.0,74,27,3,230,400.0,8242
14263,1,0,3.6,119,61,24,778,550.0,8242
14264,1,1,3.9,1380,27,16,622,900.0,8242
14265,1,0,3.7,47,61,37,1302,250.0,8242
14266,0,0,3.4,9,27,24,1272,800.0,8242
14267,1,0,3.1,24,20,73,2149,150.0,8242
14268,1,0,3.9,169,14,11,283,150.0,8242
14269,1,0,3.8,47,27,86,159,250.0,8242
14270,1,1,4.0,144,27,16,630,700.0,8242
14271,0,0,3.9,145,27,86,933,800.0,8242
14272,1,0,3.6,61,81,73,1092,250.0,8242
14273,1,0,4.0,1202,8,10,909,2000.0,8242
14274,1,0,3.1,73,16,73,1114,500.0,8242
14275,1,0,3.4,9,27,73,2162,350.0,8242
14276,0,0,3.7,123,27,73,1649,350.0,8242
14277,1,0,3.8,83,27,37,1312,300.0,8242
14278,1,1,3.9,81,82,24,839,800.0,8242
14279,0,1,4.0,973,27,7,914,1400.0,8242
14280,1,0,4.1,720,45,36,2038,700.0,8242
14281,1,0,3.1,97,61,73,1649,450.0,8242
14282,1,0,3.3,6,82,11,1379,150.0,8242
14283,1,0,2.6,26,27,73,1092,500.0,3244
14284,0,0,4.1,666,27,0,230,500.0,8242
14285,1,0,3.4,11,27,37,233,500.0,8242
14286,1,0,3.0,22,8,24,2129,700.0,8242
14287,1,0,3.4,15,81,86,768,350.0,8242
14288,1,1,4.0,1013,27,24,1585,1200.0,8242
14289,0,0,3.0,15,27,86,1129,450.0,8242
14290,1,0,3.8,259,51,16,475,700.0,8242
14291,1,1,4.3,4645,27,26,2028,600.0,8242
14292,1,0,3.1,48,27,36,1713,500.0,8242
14293,0,0,4.0,120,27,11,307,350.0,8242
14294,0,0,2.9,539,27,40,1048,500.0,8242
14295,1,0,3.7,66,82,16,652,800.0,8242
14296,1,1,4.1,765,82,25,35,1200.0,8242
14297,1,0,4.2,93,8,73,2176,300.0,8242
14298,1,0,4.2,115,51,17,496,500.0,8242
14299,1,0,4.0,133,12,73,1102,450.0,8242
14300,0,0,3.7,130,27,73,1593,600.0,8242
14301,0,1,3.7,289,27,24,1585,600.0,8242
14302,1,0,3.9,73,70,24,1860,400.0,8242
14303,1,0,4.1,176,27,24,474,600.0,8242
14304,1,0,3.0,51,32,0,230,400.0,8242
14305,1,0,3.7,103,45,73,1670,400.0,8242
14306,1,0,4.0,1072,27,73,1182,350.0,8242
14307,1,0,3.7,278,8,24,1754,800.0,8242
14308,1,0,4.1,124,51,26,904,900.0,8242
14309,0,0,3.8,20,17,36,1378,300.0,8242
14310,1,0,3.2,16,27,73,866,500.0,8242
14311,0,0,3.7,722,27,73,2149,200.0,8242
14312,1,0,3.1,6,82,0,230,400.0,8242
14313,1,1,4.2,222,51,7,159,2000.0,8242
14314,1,1,4.4,1507,27,24,768,1700.0,8242
14315,0,0,3.8,264,27,24,768,650.0,8242
14316,0,0,3.4,5,27,73,1172,400.0,8242
14317,1,0,3.5,121,8,73,1196,300.0,8242
14318,1,0,3.7,28,27,16,662,600.0,8242
14319,1,0,3.7,15,10,50,1585,300.0,8242
14320,1,0,2.5,66,27,73,1654,350.0,8242
14321,1,0,3.9,346,27,24,2014,450.0,8242
14322,0,0,3.4,90,27,16,538,500.0,8242
14323,1,0,3.3,5,8,73,293,400.0,8242
14324,1,0,3.5,10,10,73,461,500.0,8242
14325,1,0,4.0,330,32,73,1649,500.0,8242
14326,1,0,3.8,133,10,73,1585,200.0,8242
14327,1,0,4.1,566,27,73,1101,400.0,8242
14328,1,0,3.0,59,27,16,647,500.0,8242
14329,1,0,3.5,9,27,56,1295,100.0,8242
14330,1,0,4.2,431,82,17,650,700.0,8242
14331,0,0,3.7,35,27,36,1263,500.0,8242
14332,1,0,3.4,122,69,16,509,600.0,8242
14333,1,0,3.5,13,8,24,973,600.0,8242
14334,1,0,4.0,237,27,24,1435,500.0,8242
14335,0,1,4.1,210,27,24,1251,1500.0,8242
14336,0,0,2.7,231,27,73,398,350.0,8242
14337,1,0,3.8,102,27,37,1058,300.0,8242
14338,1,0,3.7,41,27,73,2278,150.0,8242
14339,1,0,3.2,4,51,73,1649,450.0,8242
14340,1,0,3.4,8,82,73,700,300.0,8242
14341,1,1,3.9,1437,27,24,1585,1000.0,8242
14342,1,0,3.0,28,8,50,2072,250.0,8242
14343,1,0,3.8,32,61,86,977,500.0,8242
14344,1,0,3.7,42,18,73,778,300.0,8242
14345,1,0,3.8,72,8,16,488,650.0,8242
14346,1,1,4.1,1052,27,86,964,1400.0,8242
14347,1,1,4.0,419,61,25,738,1400.0,8242
14348,0,0,3.9,155,27,16,538,700.0,8242
14349,1,0,4.0,48,27,73,2098,200.0,8242
14350,0,0,3.0,317,27,24,2224,400.0,8242
14351,0,0,3.4,5,27,37,1035,150.0,8242
14352,1,0,3.1,12,70,73,1940,350.0,8242
14353,1,0,3.5,54,27,24,69,700.0,8242
14354,1,0,4.0,56,27,37,1058,300.0,8242
14355,1,0,3.2,46,82,73,1585,300.0,8242
14356,1,0,3.8,22,27,73,1165,200.0,8242
14357,1,0,3.4,9,27,73,398,600.0,8242
14358,1,0,4.0,85,69,43,606,400.0,8242
14359,1,0,3.7,87,2,73,700,450.0,8242
14360,1,0,3.7,17,82,73,474,300.0,8242
14361,1,0,3.8,110,82,73,107,300.0,8242
14362,0,0,3.3,6,27,86,1357,240.0,8242
14363,0,0,3.7,21,27,37,1058,150.0,8242
14364,1,0,3.8,71,27,16,475,500.0,8242
14365,1,0,3.5,6,51,35,1035,1000.0,8242
14366,1,0,3.8,137,27,25,1649,750.0,8242
14367,1,0,3.5,32,27,73,1649,400.0,8242
14368,1,0,3.8,721,27,24,1924,500.0,8242
14369,1,0,3.8,168,32,73,1753,450.0,8242
14370,0,0,3.6,10,27,0,222,250.0,8242
14371,1,0,3.3,73,62,36,2041,750.0,8242
14372,1,1,4.8,1724,27,24,1360,1200.0,8242
14373,1,0,3.3,4,61,0,222,300.0,8242
14374,1,0,3.2,7,8,16,475,600.0,8242
14375,1,0,3.1,26,61,73,1175,300.0,3906
14376,1,0,3.7,155,27,73,1585,200.0,8242
14377,1,0,3.3,15,81,73,155,300.0,8242
14378,0,0,3.2,6,27,3,230,150.0,8242
14379,1,0,4.2,858,82,24,2337,1800.0,8242
14380,1,1,4.1,2075,27,24,2054,800.0,8242
14381,1,0,3.4,7,82,73,170,500.0,8242
14382,0,0,3.9,49,27,16,475,200.0,8242
14383,1,0,3.5,14,70,73,1055,250.0,8242
14384,0,0,3.9,71,27,86,222,200.0,8242
14385,0,0,4.0,213,27,14,1250,400.0,8242
14386,1,0,3.5,6,61,0,222,500.0,8242
14387,1,0,3.6,33,27,73,1649,300.0,8242
14388,1,1,4.3,686,27,24,1488,1000.0,8242
14389,0,0,3.7,69,27,16,538,700.0,8242
14390,0,0,3.5,40,27,73,1585,400.0,8242
14391,0,0,3.2,122,27,73,1185,200.0,8242
14392,0,1,4.0,869,27,24,1883,1100.0,8242
14393,1,0,2.9,17,82,37,1296,200.0,8242
14394,1,1,3.7,58,27,24,700,1500.0,8242
14395,1,0,3.9,461,82,19,484,800.0,8242
14396,1,0,4.3,783,20,73,1585,300.0,8242
14397,0,0,3.4,11,27,24,1370,700.0,8242
14398,0,0,3.6,116,27,24,104,650.0,8242
14399,0,0,3.7,42,27,73,768,400.0,8242
14400,0,0,3.5,10,27,73,1649,450.0,8242
14401,0,0,2.6,29,27,36,1585,400.0,8242
14402,0,0,4.1,131,27,39,1041,400.0,8242
14403,1,0,4.1,59,32,73,1935,300.0,8242
14404,0,0,3.0,12,27,36,1623,500.0,8242
14405,0,0,2.7,29,27,5,246,600.0,8242
14406,0,0,3.5,24,27,0,222,300.0,8242
14407,0,0,3.7,24,27,36,1585,300.0,8242
14408,0,0,3.0,16,27,73,1145,300.0,8242
14409,0,0,3.4,5,27,86,1035,300.0,8242
14410,0,0,3.8,29,27,73,1092,350.0,8242
14411,0,0,3.7,38,27,24,1642,750.0,8242
14412,0,0,3.5,15,27,11,321,200.0,8242
14413,0,0,2.8,21,27,36,398,700.0,8242
14414,0,0,3.3,7,27,24,1935,400.0,8242
14415,0,0,3.5,13,27,11,283,250.0,8242
14416,0,0,3.2,5,27,36,1855,400.0,8242
14417,0,0,2.4,256,27,24,1585,450.0,8242
14418,0,0,3.1,8,27,73,333,150.0,8242
14419,1,0,3.0,10,27,86,333,600.0,8242
14420,1,0,3.8,96,82,16,579,600.0,8242
14421,0,0,3.4,7,27,16,538,600.0,8242
14422,0,0,3.3,4,27,73,333,250.0,8242
14423,0,0,3.3,7,27,73,1182,150.0,8242
14424,0,0,3.6,11,27,36,333,400.0,8242
14425,1,0,3.4,7,51,86,1032,1600.0,8242
14426,0,0,3.6,23,17,55,30,400.0,8242
14427,0,0,3.3,4,27,37,1295,200.0,8242
14428,1,0,3.3,6,27,86,1092,300.0,8242
14429,1,1,2.2,406,51,24,1512,1000.0,8242
14430,0,0,4.0,134,27,20,591,600.0,8242
14431,0,0,3.7,29,27,36,230,350.0,8242
14432,1,0,2.7,19,17,36,1585,300.0,8242
14433,1,1,3.8,297,27,24,1684,1200.0,8242
14434,1,0,3.1,6,27,24,2242,600.0,4776
14435,1,0,3.9,123,61,36,1649,400.0,8242
14436,0,0,3.7,38,27,73,1385,250.0,8242
14437,1,0,3.6,104,8,16,562,800.0,8242
14438,1,0,3.4,31,18,36,43,500.0,8242
14439,1,0,3.3,4,18,73,741,100.0,8242
14440,1,0,2.8,79,16,73,1700,300.0,8242
14441,1,0,3.8,24,27,85,2149,200.0,126
14442,1,0,3.8,111,27,36,1269,500.0,8242
14443,1,1,4.4,712,70,24,1490,1000.0,8242
14444,1,0,3.3,4,10,50,1280,300.0,8242
14445,1,0,3.5,33,82,73,1649,600.0,8242
14446,1,0,2.8,185,27,16,559,500.0,8242
14447,1,1,4.1,201,27,7,27,1500.0,8242
14448,1,0,4.3,264,32,36,1167,400.0,8242
14449,1,0,3.8,263,27,86,697,700.0,8242
14450,1,0,4.1,372,32,73,2295,150.0,8242
14451,1,0,3.3,6,14,16,475,400.0,8242
14452,1,0,3.7,16,61,73,1629,300.0,8242
14453,1,0,3.3,8,16,73,1585,400.0,8242
14454,1,0,3.8,405,27,73,1444,350.0,8242
14455,0,0,2.4,25,16,6,740,1000.0,8242
14456,0,1,3.8,108,82,6,1649,1400.0,8242
14457,1,0,3.9,112,16,36,1277,150.0,8242
14458,1,0,2.4,129,27,16,600,600.0,1677
14459,1,0,3.8,109,45,86,1359,400.0,8242
14460,1,0,2.1,252,27,36,1894,500.0,8242
14461,1,0,3.7,32,18,73,768,500.0,8242
14462,1,0,2.8,94,18,73,1649,300.0,8242
14463,0,0,3.2,5,61,24,1585,550.0,8242
14464,0,1,4.0,170,61,46,841,1900.0,8242
14465,0,0,3.5,9,61,37,1035,400.0,8242
14466,0,0,3.3,4,16,86,1585,250.0,8242
14467,0,0,3.8,22,61,56,1165,150.0,8242
14468,0,0,3.6,14,79,36,1264,300.0,8242
14469,0,0,2.8,38,82,36,1649,500.0,8242
14470,0,0,3.7,20,16,3,230,600.0,8242
14471,0,0,3.5,11,16,20,489,400.0,8242
14472,0,0,2.8,50,61,73,1129,400.0,8242
14473,0,0,3.3,5,16,36,749,400.0,8242
14474,0,0,2.8,43,16,36,1649,500.0,8242
14475,0,0,3.5,22,32,73,2149,200.0,8242
14476,1,1,4.2,1345,27,24,1461,1700.0,8242
14477,1,0,3.1,7,8,73,1585,150.0,8242
14478,1,0,3.3,10,10,73,2254,250.0,8242
14479,1,0,3.3,4,70,73,1585,200.0,8242
14480,1,0,3.7,22,61,11,1378,300.0,8242
14481,1,0,3.6,16,20,73,1537,250.0,8242
14482,1,0,4.1,2415,27,57,1149,1400.0,8242
14483,1,0,3.2,31,8,73,1444,200.0,8242
14484,1,0,3.9,247,27,24,700,650.0,8242
14485,1,0,3.7,216,17,55,26,450.0,8242
14486,1,0,3.0,20,8,24,1422,400.0,8242
14487,1,0,3.3,11,8,24,1819,400.0,8242
14488,1,0,3.6,23,27,36,2097,400.0,8242
14489,1,0,3.3,10,27,73,1649,350.0,8242
14490,1,0,3.7,133,81,73,1796,500.0,8242
14491,1,0,3.5,98,27,24,1670,600.0,8242
14492,1,0,3.4,25,16,24,800,550.0,8242
14493,1,0,3.6,19,18,73,1109,300.0,8242
14494,1,0,2.8,20,8,24,1649,550.0,8242
14495,0,1,4.0,1724,16,59,1016,1600.0,8242
14496,1,0,3.3,11,8,73,2281,200.0,8242
14497,1,0,3.3,21,27,86,2224,300.0,8242
14498,1,0,3.8,77,27,73,83,250.0,8242
14499,1,0,2.5,90,27,73,333,300.0,8242
14500,1,0,4.2,1855,27,16,538,800.0,8242
14501,1,0,3.5,9,14,37,1035,100.0,8242
14502,1,1,4.4,689,51,26,9,1700.0,8242
14503,0,0,4.0,284,32,16,475,500.0,8242
14504,0,0,3.7,287,61,24,57,450.0,8242
14505,0,0,3.7,73,61,73,1952,400.0,8242
14506,0,0,3.8,16,16,16,537,500.0,8242
14507,1,0,3.5,5,16,36,1670,400.0,8242
14508,0,0,3.7,34,81,24,1948,700.0,8242
14509,0,0,2.7,16,32,73,1585,200.0,8242
14510,0,0,3.9,26,10,54,1516,400.0,8242
14511,0,0,3.5,217,32,73,2278,150.0,8242
14512,0,0,3.7,45,32,24,2149,500.0,8242
14513,0,0,3.4,13,61,73,762,300.0,8242
14514,0,0,3.7,39,61,24,1649,700.0,8242
14515,0,0,3.8,39,61,62,1585,300.0,8242
14516,0,0,3.0,10,16,73,1629,500.0,8242
14517,0,0,3.4,16,16,73,2018,500.0,8242
14518,0,0,3.3,4,82,73,1585,100.0,8242
14519,0,0,2.8,118,16,24,1961,450.0,8242
14520,0,0,3.5,28,61,73,1760,350.0,8242
14521,0,0,3.8,210,81,24,1585,700.0,8242
14522,0,0,3.2,5,81,43,1062,300.0,8242
14523,0,0,2.8,93,61,24,1678,500.0,8242
14524,0,0,2.9,46,16,24,1585,250.0,8242
14525,0,0,3.4,46,16,24,1585,1100.0,8242
14526,0,0,3.5,5,16,0,238,300.0,8242
14527,0,0,3.2,5,32,73,333,200.0,8242
